ADJ,ADV,CONJ,NOUN,NUM,VERB,COMMA,FULLSTOP,SPECIAL-,FUNCTION-A,FUNCTION-IN,FUNCTION-OF,FUNCTION-THE,uppercase_freq,flesch_reading_ease,flesch_kincaid_grade_level,avg_word_length,avg_sentence_length,text_perplexity,avg_sentence_perplexity,prompt_text_cosine_similarity,avg_sentence_cosine_similarity,tf_idfs_get,tf_idfs_like,tf_idfs_sum,tf_idfs_summary,tf_idfs_overall,tf_idfs_summarize,tf_idfs_dont,tf_idfs_say,tf_idfs_im,tf_idfs_look,tf_idfs_said,tf_idfs_know,tf_idfs_think,tf_idfs_summarise,tf_idfs_end,tf_idfs_conclude,tf_idfs_told,tf_idfs_conclusion,tf_idfs_finale,label
49,36,22,129,5,98,53,36,2,12,7,19,51,0.016136066,71.44,7.4,4.591251885,18.04651163,1.13002193,1.114847034,0.90839684,0.961437308,0.0,0.554700196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554700196,0.277350098,0.554700196,0.0,0.0,0.0,0.0,0.0,0.0,0
45,59,15,93,5,112,44,69,0,20,7,10,26,0.029298751,86.71,3.7,3.81147541,11.88,1.056835294,1.059742599,0.899999082,0.953847435,0.353553391,0.23570226,0.0,0.0,0.0,0.0,0.0,0.23570226,0.0,0.11785113,0.707106781,0.353553391,0.11785113,0.0,0.23570226,0.0,0.23570226,0.0,0.0,0
39,26,25,110,4,92,43,43,1,11,7,19,44,0.023265651,74.49,6.3,4.346534653,18.30434783,1.075752974,1.058311651,0.884041011,0.969227148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110,99,45,236,22,201,47,95,0,27,23,28,64,0.024924796,81.63,5.6,4.085413929,16.86,1.141998291,1.15216341,0.913745165,0.967164936,0.426401433,0.213200716,0.0,0.0,0.0,0.0,0.0,0.213200716,0.0,0.106600358,0.106600358,0.639602149,0.319801075,0.0,0.426401433,0.0,0.106600358,0.0,0.0,0
42,19,44,158,8,113,52,15,4,11,10,16,40,0.017848755,77.81,9.1,3.960053262,29.33333333,1.05147934,1.054797759,0.904361844,0.960824403,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0
33,40,35,144,1,136,76,70,5,11,10,11,34,0.020949721,85.39,4.2,4.253539254,12.76923077,1.026678443,1.070583704,0.900843382,0.961591758,0.0,0.222374795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148249863,0.963624112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,10,17,142,7,63,37,28,0,17,5,27,53,0.012903226,78.89,6.7,4.328063241,20.39285714,1.136790872,1.127353181,0.923454702,0.972804685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
20,25,13,95,14,51,19,21,1,9,9,10,18,0.032370954,77.06,7.4,4.183257919,23.54545455,1.0873878,1.024114049,0.925918281,0.96537327,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0
49,50,25,123,11,92,41,40,6,10,17,8,35,0.016170213,72.56,7.0,4.503095975,17.92857143,1.023127079,1.004494195,0.916626036,0.966882105,0.447213595,0.447213595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447213595,0.0,0.0,0.0,0.0,0.447213595,0.0,0.447213595,0.0,0.0,0
35,41,30,139,10,130,47,47,6,17,10,20,44,0.02170062,81.83,5.5,4.073170732,18.35416667,1.054049015,1.013597378,0.911704898,0.971832488,0.200894859,0.133929906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803579436,0.066964953,0.066964953,0.0,0.0,0.0,0.535719624,0.0,0.0,0
28,9,16,85,8,57,33,23,0,6,9,3,11,0.038401254,63.59,8.4,5.144254279,20.69565217,1.023951888,1.030793589,0.913616478,0.972548439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,22,40,210,21,135,61,44,2,17,26,32,63,0.037214886,59.23,10.1,4.704498978,24.7826087,1.091916919,1.010544109,0.887308478,0.969514414,0.0,0.0,0.0,0.191273014,0.0,0.0,0.0,0.191273014,0.0,0.063757671,0.95636507,0.0,0.0,0.0,0.063757671,0.0,0.063757671,0.0,0.0,0
43,29,17,139,4,101,26,39,3,15,14,11,30,0.03022339,71.34,7.5,4.441795231,20.97435897,1.032738924,1.002471146,0.931746542,0.969109343,0.320256308,0.160128154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800640769,0.320256308,0.160128154,0.0,0.0,0.0,0.320256308,0.0,0.0,0
46,35,32,163,13,147,50,51,2,19,15,24,22,0.022323462,79.9,6.3,4.104740904,20.5,1.031465173,1.071748992,0.91951412,0.962683612,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,6,11,72,13,33,19,13,2,7,11,13,24,0.054066986,53.81,10.1,5.029325513,29.61538462,1.002190948,1.048316754,0.909050524,0.975840996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,17,16,102,12,77,32,32,2,11,7,7,17,0.042056075,72.05,7.2,4.356736243,19.5,1.036256909,1.008525642,0.912417114,0.975306726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955779009,0.0,0.0,0.0,0.0,0.0,0.294085849,0.0,0.0,0
26,6,13,84,10,43,26,15,13,12,0,9,15,0.040547142,59.64,9.9,4.568245125,28.2,1.032836437,1.025972803,0.910943985,0.970735886,0.0,0.10976426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98787834,0.10976426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,27,15,150,11,92,50,26,3,10,21,20,63,0.034816248,55.88,11.4,4.755332497,35.23076923,1.051816106,1.026016107,0.922192514,0.976507937,0.0,0.145864991,0.0,0.0,0.0,0.0,0.0,0.875189949,0.0,0.0,0.437594974,0.0,0.0,0.0,0.145864991,0.0,0.0,0.0,0.0,0
37,6,23,163,68,76,24,31,6,17,27,13,21,0.032708416,59.33,10.0,4.698315467,15.12244898,1.088471293,1.017892628,0.916780055,0.914142596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,8,6,42,15,32,16,12,4,7,9,1,11,0.050996483,65.76,9.6,4.593333333,28.25,1.024006009,1.004012018,0.909557402,0.97957649,0.0,0.316227766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948683298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13,5,6,49,5,36,13,13,1,4,4,2,7,0.035038542,63.59,8.4,5.11790393,19.92307692,1.046460986,1.014201155,0.931518078,0.974122251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986393924,0.0,0.0,0.0,0.0,0.0,0.164398987,0.0,0.0,0
50,33,25,164,16,100,44,38,3,24,14,19,51,0.026083467,68.7,8.5,4.546044099,23.5,1.028486967,1.035580624,0.919018269,0.964787498,0.075809804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985527457,0.075809804,0.0,0.0,0.075809804,0.0,0.075809804,0.075809804,0.0,0
11,7,3,56,9,38,13,12,3,9,7,6,17,0.032885906,52.39,10.6,4.805555556,24.0,1.012384534,1.003175894,0.903235018,0.973727448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948683298,0.0,0.0,0.0,0.0,0.0,0.316227766,0.0,0.0,0
26,10,19,100,1,48,21,17,3,7,10,12,38,0.037303942,70.43,7.8,4.447368421,26.84210526,1.053206682,1.126656665,0.920504689,0.969863506,0.242535625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,17,22,157,10,69,28,26,1,9,17,22,32,0.037852453,60.75,9.5,5.054187192,25.48148148,1.038926244,1.033192108,0.912214756,0.968529102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188982237,0.0,0.188982237,0.944911183,0.0,0.0,0.0,0.0,0.0,0.188982237,0.0,0.0,0
17,6,4,59,7,39,10,11,0,7,7,3,15,0.030534351,55.88,11.4,4.81509434,27.36363636,1.041230083,1.028724096,0.915065944,0.975234187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,14,22,170,13,124,43,42,6,20,11,23,44,0.03160359,64.41,8.1,4.7775,21.62790698,1.060933948,1.056756247,0.916540027,0.970717499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959264194,0.0,0.068518871,0.0,0.0,0.0,0.274075484,0.0,0.0,0
43,20,29,171,12,110,48,29,3,15,13,26,43,0.028218013,37.94,14.1,5.154460719,28.7,1.04171598,1.007758115,0.908015192,0.970756647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058321184,0.0,0.0,0.991460134,0.0,0.0,0.0,0.0,0.0,0.116642369,0.0,0.0,0
91,35,46,289,44,173,71,56,10,34,22,28,42,0.020731707,58.72,10.3,4.701277955,24.75862069,1.037501574,1.036176544,0.920864105,0.972368454,0.070888121,0.070888121,0.0,0.0,0.0,0.0,0.0,0.070888121,0.0,0.0,0.921545567,0.070888121,0.0,0.0,0.070888121,0.0,0.354440603,0.0,0.0,0
44,22,20,155,6,81,37,24,4,15,10,13,20,0.02892562,59.13,10.1,4.691823899,28.15384615,1.041020393,1.019615564,0.916370511,0.972687118,0.098532928,0.197065856,0.0,0.0,0.0,0.0,0.0,0.394131711,0.0,0.0,0.88679635,0.0,0.098532928,0.0,0.0,0.0,0.0,0.0,0.0,0
16,9,4,40,9,31,10,11,1,2,6,6,18,0.03798393,66.07,9.5,4.431451613,25.18181818,1.001505375,1.003133633,0.926598728,0.971163887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,5,8,72,4,39,14,14,0,7,14,6,17,0.038498556,36.89,12.4,5.394984326,25.57142857,1.065415263,1.020752796,0.894098878,0.977113981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,56,32,206,8,133,49,76,15,30,15,18,40,0.02924257,76.93,5.3,4.361956522,13.93670886,1.113029718,1.079115845,0.919316471,0.968955828,0.061084722,0.183254167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061084722,0.977355555,0.061084722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,5,9,65,4,41,21,16,4,8,13,10,12,0.02739726,59.74,9.9,4.858552632,21.9375,1.024525404,1.04535649,0.894541144,0.962413716,0.0,0.377964473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377964473,0.755928946,0.0,0.0,0.0,0.0,0.0,0.377964473,0.0,0.0,0
118,80,89,301,12,185,78,83,5,29,43,57,107,0.019354839,67.69,8.9,4.377618193,22.20238095,1.031968832,1.006144068,0.917265117,0.96441055,0.0,0.522232968,0.0,0.0,0.0,0.0,0.0,0.174077656,0.0,0.174077656,0.696310624,0.348155312,0.174077656,0.0,0.174077656,0.0,0.0,0.0,0.0,0
58,24,16,105,3,53,14,24,10,19,12,21,31,0.03476152,47.01,12.7,4.850993377,27.875,1.04137814,1.033253259,0.917322457,0.97311204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,68,29,166,26,124,76,57,9,34,15,19,45,0.043715847,70.02,8.0,4.482758621,21.56896552,1.030833483,1.020436802,0.9136132,0.952813841,0.23570226,0.942809042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83,39,36,231,50,101,44,45,8,11,28,23,51,0.030919765,54.32,9.9,4.843195266,24.60869565,1.029540777,1.013406057,0.92221719,0.976313263,0.134839972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943879807,0.134839972,0.0,0.0,0.269679945,0.0,0.0,0.0,0.0,0
29,12,17,118,28,71,30,25,11,5,16,15,31,0.040112314,50.87,11.2,4.971590909,24.16,1.02552712,1.004280937,0.924039841,0.969313882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141421356,0.0,0.0,0.989949494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,13,13,90,1,82,24,28,2,8,10,10,20,0.038099315,72.05,7.2,4.631914894,19.72413793,1.028708458,1.004450102,0.922284126,0.966717998,0.082199494,0.0,0.0,0.0,0.0,0.0,0.0,0.082199494,0.0,0.082199494,0.986393924,0.0,0.082199494,0.0,0.0,0.0,0.0,0.0,0.0,0
35,14,23,116,5,87,30,32,4,15,13,21,31,0.051738411,63.19,8.5,4.847560976,23.25,1.038795471,1.024960154,0.913421392,0.971019163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099014754,0.0,0.0,0.990147543,0.0,0.0,0.0,0.0,0.0,0.099014754,0.0,0.0,0
23,24,15,112,7,124,49,49,2,9,9,13,25,0.035236396,74.9,6.1,4.306748466,16.2244898,1.081730604,1.03695389,0.920071602,0.967858186,0.554700196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554700196,0.0,0.554700196,0.0,0.0,0.0,0.277350098,0.0,0.0,0
48,19,19,137,8,74,32,23,8,15,17,17,24,0.019314151,47.72,12.4,4.904676259,27.60869565,1.033981204,1.0384373,0.912124932,0.970766695,0.0,0.23570226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942809042,0.0,0.0,0.0,0.0,0.0,0.23570226,0.0,0.0,0
26,10,20,123,13,79,24,26,7,11,9,13,34,0.033144705,68.1,8.7,4.702448211,23.38461538,1.072290182,1.008946581,0.933941007,0.973991596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581238194,0.0,0.0,0.0,0.0,0.0,0.813733471,0.0,0.0,0
58,18,36,203,21,123,48,42,6,15,19,26,54,0.03390491,50.16,11.5,5.004301075,24.80952381,1.059963584,1.055007957,0.915470719,0.975083411,0.0,0.043314808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043314808,0.996240588,0.043314808,0.0,0.0,0.0,0.0,0.0,0.043314808,0.0,0
90,44,38,222,25,121,61,56,2,16,12,30,64,0.020770393,55.54,9.4,4.948393379,20.89473684,1.031535029,1.017526081,0.915823996,0.970681763,0.0,0.090535746,0.0,0.0,0.0,0.0,0.0,0.543214476,0.0,0.0,0.724285968,0.362142984,0.0,0.0,0.181071492,0.0,0.090535746,0.0,0.0,0
27,3,13,86,8,44,13,13,3,11,10,15,16,0.030332681,59.03,10.1,5.017910448,28.46153846,1.008574724,1.007318552,0.905159771,0.974268824,0.0,0.577350269,0.0,0.0,0.0,0.0,0.0,0.577350269,0.0,0.0,0.577350269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,31,17,121,11,103,56,36,2,17,8,13,22,0.025101215,62.07,9.0,4.538461538,21.62162162,1.04630661,1.020931125,0.915641546,0.973091939,0.0,0.04454354,0.0,0.0,0.0,0.0,0.0,0.04454354,0.0,0.133630621,0.979957887,0.0,0.0,0.0,0.0,0.0,0.133630621,0.0,0.0,0
36,30,18,50,31,50,13,18,8,6,16,3,23,0.034745359,77.06,7.4,4.021634615,25.21052632,1.004043937,1.002962777,0.899560571,0.963674135,0.447213595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894427191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
57,22,23,179,9,127,45,47,2,19,24,19,41,0.036903329,54.52,9.8,5.078977933,21.19148936,1.02808249,1.011838049,0.918862462,0.974214971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98386991,0.0,0.0,0.0,0.0,0.0,0.178885438,0.0,0.0,0
28,9,20,160,18,91,41,29,6,12,12,16,40,0.025839793,51.78,10.9,5.025954198,26.0,1.005432606,1.004213579,0.908109188,0.974377783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,9,16,125,9,96,47,30,6,22,10,10,40,0.029812606,68.4,8.6,4.469860896,23.84375,1.010376334,1.013924855,0.918343663,0.974224263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056165596,0.0,0.0,0.954815126,0.056165596,0.056165596,0.0,0.0,0.0,0.280827978,0.0,0.0,0
29,10,14,68,37,42,9,19,4,5,9,3,14,0.037374221,77.16,7.3,4.417322835,21.94736842,1.018250108,1.02192506,0.914207935,0.970082323,0.447213595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894427191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,47,26,163,17,119,51,49,6,22,14,12,38,0.029636711,83.46,4.9,4.122147651,15.30508475,1.065599561,1.022800947,0.929385483,0.963154452,0.790569415,0.474341649,0.0,0.0,0.0,0.0,0.0,0.158113883,0.0,0.316227766,0.0,0.158113883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83,33,15,184,19,91,39,43,10,18,21,30,47,0.029942576,71.14,7.6,4.694723618,20.81818182,1.065658569,1.064685194,0.916424513,0.970202668,0.0,0.577350269,0.0,0.0,0.0,0.0,0.0,0.577350269,0.0,0.0,0.0,0.577350269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,9,18,120,13,86,28,24,2,16,6,22,29,0.02817445,53.21,10.3,5.013445378,28.20833333,1.046248913,1.012916766,0.909279704,0.972421579,0.074743509,0.0,0.0,0.0,0.0,0.0,0.0,0.149487019,0.0,0.0,0.971665621,0.0,0.149487019,0.0,0.0,0.0,0.074743509,0.0,0.0,0
23,29,15,136,20,76,39,32,2,9,13,9,28,0.028609745,72.05,7.2,4.403780069,20.51515152,1.026775718,1.069219038,0.924034774,0.967830808,0.137360564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961523948,0.137360564,0.137360564,0.0,0.137360564,0.0,0.0,0.0,0.0,0
31,18,15,128,13,77,26,25,12,15,5,19,28,0.040215589,61.56,9.2,4.884547069,27.29166667,1.018169284,1.055043382,0.925724089,0.975084577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948683298,0.0,0.0,0.0,0.0,0.0,0.316227766,0.0,0.0,0
27,14,10,104,7,66,32,20,2,8,15,10,36,0.044782425,61.46,9.2,5.0375,27.45,1.085891247,1.11775671,0.906649649,0.973549508,0.123091491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984731928,0.0,0.123091491,0.0,0.0,0.0,0.0,0.0,0.0,0
67,25,29,251,20,111,65,47,12,26,11,27,35,0.0261379,64.1,8.2,4.832957111,22.41666667,1.100090027,1.063663191,0.910444438,0.970249681,0.447213595,0.447213595,0.0,0.0,0.0,0.0,0.0,0.447213595,0.0,0.0,0.0,0.447213595,0.0,0.0,0.447213595,0.0,0.0,0.0,0.0,0
62,38,19,192,24,112,32,40,9,12,16,24,49,0.02148273,60.95,9.4,4.826296743,23.325,1.057340264,1.042890173,0.910972118,0.966423759,0.0,0.639602149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639602149,0.0,0.0,0.0,0.0,0.0,0.426401433,0.0,0.0,0
51,40,25,155,13,122,21,38,17,28,13,14,57,0.030565882,58.92,10.2,4.625149701,24.34210526,1.014436603,1.008201771,0.892918169,0.971434421,0.0,0.577350269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577350269,0.0,0.0,0.0,0.577350269,0.0,0.0,0.0,0.0,0
27,16,17,87,6,55,22,17,0,10,15,7,24,0.040047581,53.21,10.3,5.069711538,27.47058824,1.039760232,1.005342294,0.912487924,0.970921047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97618706,0.0,0.0,0.0,0.0,0.0,0.216930458,0.0,0.0,0
51,31,14,123,50,80,30,27,10,13,17,14,33,0.034265104,65.05,9.9,4.460545194,29.18518519,1.047073245,1.014234132,0.907246888,0.969255384,0.0,0.447213595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894427191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54,23,22,149,24,63,35,43,7,14,18,6,12,0.032583754,74.29,6.4,4.510140406,16.68085106,1.061353803,1.021979813,0.928227246,0.953325322,0.19245009,0.962250449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71,74,42,212,14,178,56,82,15,24,14,13,29,0.038246269,84.27,4.6,3.971071149,12.8487395,1.061130166,1.026092673,0.922882915,0.96801834,0.268414064,0.858925003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322096876,0.107365625,0.268414064,0.053682813,0.0,0.0,0.0,0.0,0.0,0.0,0
83,38,29,241,19,112,72,60,19,31,22,50,78,0.044434265,61.67,9.1,4.677447552,20.875,1.045180798,1.008983618,0.916272879,0.962973696,0.707106781,0.471404521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226,0.471404521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,8,9,50,2,38,8,9,0,3,4,3,12,0.023776224,47.93,12.3,4.89539749,26.6,1.005425096,1.005419886,0.921350181,0.971416116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,13,12,97,20,38,20,16,2,6,12,4,22,0.021334544,49.86,11.6,5.248554913,24.3125,1.017613053,1.035303466,0.881550133,0.972242467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,25,8,102,12,68,32,28,3,8,8,8,37,0.039468385,63.09,8.6,4.63960396,21.21428571,1.028316617,1.003015041,0.911148131,0.973665923,0.132744662,0.066372331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929212636,0.0,0.066372331,0.0,0.0,0.0,0.331861656,0.0,0.0,0
50,25,17,145,4,85,37,26,6,12,18,17,22,0.02584493,52.49,10.6,5.174576271,26.69230769,1.038803577,1.011783579,0.907493651,0.975319628,0.0,0.151619609,0.0,0.0,0.0,0.0,0.0,0.075809804,0.0,0.0,0.985527457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,10,11,140,18,80,30,35,4,20,14,16,33,0.036715357,62.48,8.8,4.83171521,19.8,1.016976476,1.020183282,0.922490537,0.963945034,0.0,0.082760589,0.0,0.0,0.0,0.0,0.0,0.082760589,0.0,0.0,0.993127066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,26,12,121,8,89,49,32,3,18,16,12,23,0.041232442,68.1,8.7,4.342271293,23.40625,1.024998784,1.006476492,0.909916282,0.969098952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104541675,0.0,0.0,0.99314591,0.0,0.0,0.0,0.0,0.0,0.052270837,0.0,0.0,0
68,63,29,223,9,138,74,66,13,25,12,40,48,0.02809482,63.7,8.4,4.765996344,18.29166667,1.048642159,1.243961162,0.913093567,0.956055689,0.285714286,0.142857143,0.0,0.0,0.0,0.0,0.0,0.285714286,0.0,0.0,0.857142857,0.285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,4,11,58,9,20,13,10,1,7,7,7,10,0.048979592,47.62,12.5,5.045833333,26.4,1.017630696,1.007836664,0.924412072,0.972826706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,38,29,172,16,115,40,43,10,16,14,27,52,0.031819946,70.84,7.7,4.578562728,22.09302326,1.063539982,1.01470847,0.9206779,0.968070022,0.090258736,0.045129368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992846101,0.045129368,0.0,0.0,0.0,0.0,0.045129368,0.0,0.0,0
23,12,12,72,8,43,12,13,2,2,15,13,15,0.025904203,45.69,13.2,4.967261905,28.92307692,1.010107994,1.002812266,0.888820112,0.981610969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937042571,0.0,0.0,0.0,0.156173762,0.0,0.312347524,0.0,0.0,0
57,37,23,118,2,84,33,28,5,12,14,16,39,0.02237927,61.26,9.3,4.863842663,22.32352941,1.037850261,1.00706242,0.906301141,0.957515159,0.377964473,0.755928946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377964473,0.0,0.0,0.0,0.0,0.377964473,0.0,0.0,0
15,5,7,64,14,39,6,10,6,9,7,5,13,0.039906103,59.26,12.1,4.621262458,32.8,1.010446191,1.00355413,0.895218611,0.981113076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,3,6,48,7,30,12,13,2,2,10,5,15,0.052596538,61.77,9.1,5.207627119,21.0,1.009493947,1.016534301,0.910626292,0.971132964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701425,0.242535625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62,26,20,221,31,138,59,49,15,29,22,22,53,0.034376377,70.02,8.0,4.657327586,22.16326531,1.082986593,1.094222881,0.922266603,0.970333549,0.0,0.099014754,0.0,0.0,0.0,0.0,0.0,0.099014754,0.0,0.0,0.990147543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11,11,12,60,16,44,32,21,5,7,10,3,23,0.046342572,66.98,9.2,4.3930131,26.31818182,1.081246376,1.047450584,0.910206914,0.965215965,0.707106781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707106781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,18,14,171,15,80,46,32,8,19,16,19,34,0.028607488,60.55,9.6,4.672699849,23.0,1.007343054,1.019230432,0.913240492,0.977302888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169030851,0.0,0.0,0.845154255,0.0,0.0,0.0,0.0,0.0,0.507092553,0.0,0.0,0
46,34,26,114,14,86,21,34,7,10,16,9,42,0.034407666,77.06,7.4,4.20746888,23.17142857,1.011763334,1.009520926,0.908666551,0.978297806,0.196116135,0.196116135,0.0,0.0,0.0,0.0,0.0,0.39223227,0.0,0.196116135,0.588348405,0.39223227,0.39223227,0.0,0.196116135,0.0,0.0,0.0,0.196116135,0
49,35,27,118,13,82,38,27,2,18,12,21,46,0.03427896,59.03,10.1,4.797023004,21.43589744,1.02284658,1.052757442,0.918962061,0.949873372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
